春 来 眼 际 ， 喜 上 眉 梢
辰 日 一 轮 驰 浩 宇 ， 龙 年 百 业 壮 中 华
辰 岁 腾 飞 惊 广 宇 ， 巳 年 奋 搏 震 寰 球
承 包 丕 振 鲲 鹏 志 ， 改 革 宏 开 富 贵 花
承 平 盛 世 千 行 旺 ， 得 意 春 风 万 象 新
诚 心 革 故 春 长 在 ， 执 意 图 新 富 自 来
诚 心 乐 作 人 间 事 ， 俯 首 甘 为 孺 子 牛
城 乡 改 革 龙 蛇 舞 ， 梅 柳 争 春 世 纪 新
驰 骋 春 风 追 丽 日 ， 扶 摇 羊 角 步 青 云
赤 胆 挥 戈 称 勇 将 ， 忠 心 保 国 作 干 城
赤 胆 忠 心 昭 日 月 ， 高 风 亮 节 励 儿 孙
赤 兔 追 风 千 里 志 ， 金 龙 拱 日 万 家 春
赤 县 奔 腾 如 虎 跃 ， 神 州 崛 起 似 龙 飞
赤 县 开 千 秋 国 运 ， 红 旗 舞 万 代 雄 风
赤 心 报 国 英 雄 志 ， 绿 柳 迎 春 世 纪 风
赤 帜 千 秋 扬 广 宇 ， 蓝 天 万 里 壮 云 程
冲 天 大 厦 山 河 秀 ， 拔 地 华 堂 景 色 新
崇 俭 尚 勤 家 声 振 ， 祛 邪 扶 正 国 运 昌
丑 旧 寅 新 宏 图 展 ， 牛 归 虎 跃 春 意 浓
丑 去 寅 来 千 里 锦 ， 牛 奔 虎 啸 九 州 春
出 常 山 而 雄 岁 月 ， 腾 大 泽 以 壮 神 州
出 海 神 龙 开 世 纪 ， 挥 毫 妙 笔 颂 春 秋
出 门 大 吉 行 鸿 运 ， 进 宅 平 安 照 福 星
出 外 求 财 财 到 手 ， 居 家 创 业 业 兴 隆
除 旧 布 新 春 入 户 ， 扬 长 避 短 福 临 门
除 腊 一 杯 辞 旧 岁 ， 迎 春 千 盏 接 新 年
除 夕 放 歌 得 胜 令 ， 新 春 祝 福 相 见 欢
除 夕 门 首 张 灯 彩 ， 元 旦 街 头 品 对 联
雏 鸭 报 春 江 水 暖 ， 灵 羊 衔 穗 稻 花 香
处 处 春 风 春 处 处 ， 丝 丝 柳 絮 柳 丝 丝
处 处 春 歌 春 处 处 ， 家 家 福 气 福 家 家
处 处 春 光 春 处 处 ， 家 家 喜 气 喜 家 家
处 处 春 光 春 处 处 ， 洋 洋 喜 气 喜 洋 洋
处 处 管 弦 歌 盛 世 ， 家 家 诗 酒 贺 新 年
处 处 红 花 红 处 处 ， 家 家 美 酒 美 家 家
处 处 红 花 红 处 处 ， 重 重 绿 树 绿 重 重
处 处 欢 歌 歌 盛 世 ， 家 家 喜 庆 庆 新 春
处 处 欢 歌 夸 稳 定 ， 家 家 团 聚 乐 安 康
处 处 欢 声 迎 令 序 ， 人 人 醉 墨 谱 佳 篇
处 处 黄 莺 歌 盛 世 ， 家 家 紫 燕 话 新 春
处 处 桃 花 频 送 暖 ， 年 年 春 色 去 还 来
川 原 蝶 舞 翩 翩 好 ， 田 野 牛 耕 户 户 忙
传 家 有 训 凭 厚 道 ， 处 世 无 奇 靠 诚 心
传 经 授 业 园 丁 志 ， 报 国 兴 邦 赤 子 心
窗 花 巧 剪 吉 祥 鼠 ， 科 技 尊 称 致 富 神
窗 前 细 雨 传 春 讯 ， 枝 上 黄 鹂 送 好 音
窗 外 绿 枝 应 候 绿 ， 楹 前 新 墨 向 阳 红
创 成 世 上 惊 天 业 ， 谱 写 人 间 动 地 诗
创 大 业 一 帆 风 顺 ， 望 前 程 万 里 生 辉
创 奇 绩 进 军 奥 运 ， 争 上 游 备 战 北 京
创 新 意 识 出 精 品 ， 改 革 春 风 聚 太 和
炊 烟 袅 袅 新 春 乐 ， 酒 盏 盈 盈 古 堡 香
春 安 夏 泰 长 安 泰 ， 秋 吉 冬 祥 大 吉 祥
春 安 夏 泰 人 长 寿 ， 秋 福 冬 祥 家 进 财
春 草 茸 茸 催 马 壮 ， 碧 溪 潺 潺 助 羊 肥
春 潮 滚 滚 神 州 暖 ， 碧 浪 滔 滔 旭 日 明
春 潮 激 荡 英 雄 气 ， 天 地 顿 生 世 纪 风
春 潮 涌 起 千 江 雪 ， 海 域 探 来 万 斛 珠
春 传 宝 岛 思 亲 切 ， 日 暖 神 州 待 燕 归
春 催 大 地 百 花 放 ， 人 沐 朝 阳 万 姓 欢
春 催 大 地 春 花 艳 ， 国 展 宏 图 国 力 强
春 催 柳 绿 迎 新 岁 ， 雨 沐 桃 红 靓 小 康
春 催 诗 涌 一 千 首 ， 风 送 梅 香 百 万 家
春 催 桃 李 千 山 秀 ， 雨 润 芝 兰 万 里 香
春 到 百 花 香 满 地 ， 时 来 万 事 喜 临 门
春 到 处 乾 坤 锦 绣 ， 运 来 时 门 第 生 辉
春 到 福 到 吉 祥 到 ， 家 和 人 和 万 事 和
春 到 人 间 歌 永 乐 ， 台 归 祖 国 庆 团 圆
春 到 人 间 绿 铺 路 ， 福 满 乾 坤 红 吐 蕊
春 到 人 间 新 燕 舞 ， 喜 盈 门 第 铁 牛 忙
春 到 人 间 争 虎 跃 ， 喜 传 域 外 庆 龙 飞
春 到 山 乡 处 处 喜 ， 喜 临 农 家 院 院 春
春 到 堂 前 增 瑞 气 ， 日 临 庭 上 起 祥 光
春 动 生 机 龙 启 蛰 ， 物 宜 时 令 鸟 催 耕
春 返 神 州 舒 画 卷 ， 马 腾 盛 世 入 诗 篇
春 风 碧 水 双 鸥 静 ， 旭 日 青 山 万 马 嘶
春 风 吹 春 光 明 媚 ， 阳 光 照 万 物 生 辉
春 风 吹 拂 文 明 路 ， 科 技 振 兴 富 裕 村
春 风 吹 过 阳 光 绿 ， 山 曲 唱 来 稻 谷 香
春 风 吹 来 春 气 象 ， 好 曲 奏 出 好 风 光
春 风 吹 柳 千 枝 绿 ， 时 雨 浇 苗 万 亩 新
春 风 吹 绿 门 前 柳 ， 华 灯 映 红 窗 上 花
春 风 吹 绿 门 前 树 ， 明 灯 映 红 窗 上 花
春 风 吹 绿 门 前 树 ， 彩 灯 映 红 窗 上 花
春 风 吹 绿 千 枝 柳 ， 时 雨 催 红 万 树 花
春 风 吹 绿 神 州 地 ， 旭 日 映 红 华 夏 天
春 风 吹 醒 千 山 绿 ， 节 日 迎 来 万 代 红
春 风 春 雨 春 光 好 ， 富 乡 富 水 富 贵 多
春 风 春 雨 春 光 好 ， 新 岁 新 年 新 事 多
春 风 春 雨 春 光 满 ， 新 岁 新 容 新 事 多
春 风 春 雨 春 花 艳 ， 新 岁 新 年 新 日 红
春 风 春 雨 春 日 丽 ， 新 岁 新 人 新 事 多
春 风 春 雨 引 春 色 ， 新 岁 新 年 开 新 篇
春 风 大 雅 能 容 物 ， 梧 叶 飞 天 贺 有 秋
春 风 荡 暖 三 江 水 ， 红 日 照 开 万 树 花
春 风 荡 漾 来 新 燕 ， 旭 日 喷 薄 起 大 鹏
春 风 得 意 春 长 在 ， 富 水 常 流 富 有 余
春 风 得 意 花 千 里 ， 丽 日 扬 辉 暖 万 家
春 风 得 意 花 增 色 ， 旭 日 吐 霞 国 生 辉
春 风 得 意 精 神 爽 ， 政 策 归 心 产 量 高
春 风 得 意 马 蹄 疾 ， 政 策 称 心 干 劲 高
春 风 得 意 马 蹄 疾 ， 壮 志 凌 云 业 绩 新
春 风 得 意 年 年 新 ， 前 程 锦 绣 步 步 高
春 风 得 意 千 山 秀 ， 政 策 归 心 万 家 欢
春 风 得 意 人 得 志 ， 骏 马 扬 蹄 国 扬 威
春 风 得 意 山 河 丽 ， 政 策 英 明 大 地 新
春 风 得 意 山 河 秀 ， 喜 事 动 容 世 纪 新
春 风 得 意 桃 花 醉 ， 时 雨 宜 人 柳 色 新
春 风 拂 地 千 家 喜 ， 鸿 雁 传 书 万 户 欢
春 风 拂 来 花 遍 地 ， 瑞 雪 落 下 福 满 楼
春 风 拂 柳 江 河 秀 ， 细 雨 润 花 庭 院 红
春 风 拂 柳 江 山 秀 ， 细 雨 润 花 满 堂 红
春 风 拂 面 千 村 暖 ， 好 雨 知 时 五 谷 丰
春 风 拂 去 千 枝 雪 ， 丽 日 捧 出 万 木 春
春 风 浩 荡 千 山 秀 ， 诗 意 昂 然 万 户 欢
春 风 浩 荡 神 州 绿 ， 虎 气 升 腾 岳 麓 雄
春 风 和 煦 繁 花 艳 ， 时 雨 调 匀 硕 果 丰
春 风 和 阳 人 财 旺 ， 瑞 气 盈 门 福 寿 长
春 风 化 雨 芭 蕉 翠 ， 骏 马 登 程 杨 柳 青
春 风 化 雨 花 千 树 ， 政 策 归 心 福 万 家
春 风 化 雨 江 山 秀 ， 柳 笛 欢 歌 岁 月 新
春 风 化 雨 千 山 翠 ， 特 色 兴 邦 万 众 钦
春 风 化 雨 千 山 翠 ， 政 策 归 心 万 众 欢
春 风 化 雨 千 山 秀 ， 红 日 增 辉 万 木 荣
春 风 化 雨 迎 稔 岁 ， 政 策 归 心 乐 新 程
春 风 惠 我 财 源 广 ， 旭 日 临 门 喜 事 多
春 风 惠 我 财 源 茂 ， 旭 日 临 门 人 寿 康
春 风 惠 我 花 千 树 ， 美 景 怡 人 喜 万 家
春 风 惠 我 千 村 绿 ， 时 雨 宜 人 四 化 兴
春 风 惠 我 千 山 绿 ， 时 雨 宜 人 五 谷 丰
春 风 阶 下 催 兰 桂 ， 旭 日 云 中 照 凤 楼
春 风 竟 化 千 层 雪 ， 海 浪 长 连 两 岸 心
春 风 绿 染 千 家 树 ， 旭 日 红 飞 万 座 山
春 风 绿 染 千 山 秀 ， 善 政 辉 昭 万 户 新
春 风 明 月 照 大 地 ， 舜 日 尧 天 作 乾 坤
春 风 南 国 来 新 燕 ， 旭 日 东 方 起 大 鹏
春 风 暖 发 金 钱 树 ， 甘 雨 浇 开 富 贵 花
春 风 暖 发 金 钱 树 ， 勤 劳 浇 开 幸 福 花
春 风 暖 送 千 丛 绿 ， 旭 日 光 生 万 户 春
春 风 轻 拂 千 山 绿 ， 旭 日 东 升 万 里 红
春 风 染 绿 生 财 树 ， 喜 雨 浇 开 致 富 花
春 风 入 户 人 人 喜 ， 瑞 气 盈 庭 事 事 兴
春 风 入 户 堂 溢 瑞 ， 紫 燕 飞 梁 室 臻 祥
春 风 时 雨 花 千 树 ， 子 孝 孙 贤 福 满 门
春 风 梳 柳 千 枝 翠 ， 夜 雨 润 花 万 来 扛
春 风 似 仙 姬 拨 乐 ， 飞 雪 如 天 女 散 花
春 风 送 暖 百 花 艳 ， 特 色 兴 邦 万 户 歌
春 风 送 暖 财 盈 户 ， 岁 月 更 新 福 满 门
春 风 送 暖 归 杨 柳 ， 细 雨 飞 红 上 碧 桃
春 风 送 暖 花 千 树 ， 瑞 雪 迎 春 户 万 金
春 风 送 暖 花 千 树 ， 骏 马 扬 蹄 路 万 程
春 风 送 暖 花 盈 户 ， 科 技 兴 农 福 满 门
春 风 送 暖 跨 新 纪 ， 特 色 脱 贫 奔 小 康
春 风 送 暖 千 丛 绿 ， 阳 日 生 光 万 户 春
春 风 送 暖 千 村 乐 ， 瑞 雪 呈 样 万 户 欢
春 风 送 暖 千 山 绿 ， 时 雨 润 花 四 季 红
春 风 送 暖 蛇 年 好 ， 瑞 气 盈 门 鹊 语 香
春 风 堂 上 初 来 燕 ， 幸 福 不 忘 报 党 恩
春 风 送 暖 驱 寒 意 ， 细 雨 庭 前 新 种 花
春 风 桃 李 年 年 艳 ， 祖 国 山 河 日 日 荣
春 风 万 里 辞 蛇 岁 ， 笑 语 千 家 入 马 年
春 风 万 里 开 新 纪 ， 红 日 千 山 举 大 旗
春 风 万 里 荣 新 纪 ， 红 日 千 秋 耀 锦 程
春 风 万 里 山 河 好 ， 瑞 柳 千 条 日 月 娇
春 风 万 里 山 河 好 ， 盛 世 百 行 气 象 新
春 风 万 里 山 山 绿 ， 旭 日 一 轮 处 处 红
春 风 细 剪 池 边 柳 ， 旭 日 浓 妆 岭 上 梅
春 风 细 雨 秀 天 地 ， 安 定 团 结 得 人 心
春 风 夏 雨 千 山 秀 ， 秋 菊 冬 梅 九 野 香
春 风 掩 映 千 门 柳 ， 暖 雨 晴 开 一 径 花
春 风 掩 映 千 门 柳 ， 碧 涧 萦 回 十 里 花
春 风 掩 映 千 门 柳 ， 暖 雨 催 开 万 径 花
春 风 杨 柳 鸣 金 马 ， 晴 雪 梅 花 照 玉 堂
春 风 杨 柳 添 新 意 ， 祖 国 山 河 改 旧 观
春 风 摇 绿 千 丝 柳 ， 细 雨 抹 黄 五 谷 花
春 风 一 扫 千 山 绿 ， 南 燕 双 归 万 户 春
春 风 一 笑 花 千 树 ， 紫 燕 三 歌 柳 万 条
春 风 一 夜 桃 符 满 ， 德 泽 万 民 米 酒 香
春 风 已 著 花 千 树 ， 丽 日 频 添 果 万 株
春 风 有 意 千 山 绿 ， 旭 日 无 私 万 物 荣
春 风 有 意 苏 千 卉 ， 好 雨 知 时 润 百 花
春 风 有 意 育 桃 李 ， 细 雨 无 声 润 花 枝
春 风 有 意 滋 千 树 ， 时 雨 无 私 润 万 畴
春 风 又 绿 江 南 岸 ， 好 雨 复 滋 甲 子 年
春 风 又 绿 神 州 地 ， 旗 帜 映 红 赤 县 天
春 风 乍 暖 新 宅 第 ， 幸 福 常 临 勤 俭 家
春 风 阵 阵 宜 人 意 ， 政 策 昭 昭 顺 人 心
春 风 正 好 分 琼 夜 ， 瑞 日 遥 临 丽 凤 城
春 风 终 化 千 层 雪 ， 海 水 长 连 两 岸 心
春 风 终 解 千 层 雪 ， 海 水 还 连 两 岸 心
春 风 终 解 千 年 雪 ， 明 月 常 牵 两 岸 情
春 风 终 解 千 秋 雪 ， 海 水 常 萦 万 众 心
春 风 终 解 千 山 雪 ， 海 浪 长 调 两 岸 心
春 风 助 我 雄 心 奋 ， 改 革 激 人 壮 志 酬
春 风 着 力 催 芳 草 ， 益 鸟 开 心 唱 暖 枝
春 风 着 意 柳 烟 翠 ， 瑞 雪 含 情 梅 韵 红
春 风 着 意 山 山 绿 ， 惠 政 归 心 处 处 春
春 风 着 意 随 人 愿 ， 虎 气 生 威 壮 国 魂
春 鼓 频 敲 鼠 嫁 女 ， 秧 歌 竞 扭 喜 盈 门
春 光 灿 烂 春 满 院 ， 瑞 气 蒸 腾 瑞 盈 庭
春 光 春 色 源 春 意 ， 虎 将 虎 年 扬 虎 威
春 光 明 媚 百 花 地 ， 祖 国 富 强 万 众 心
春 光 明 媚 江 山 上 ， 龙 虎 腾 飞 事 业 中
春 光 普 照 山 河 壮 ， 丽 日 中 天 气 象 新
春 光 千 秋 春 光 美 ， 江 山 万 年 江 山 红
春 光 入 眼 画 中 画 ， 事 业 催 人 楼 外 楼
春 光 无 限 九 州 暖 ， 幸 福 有 根 万 户 栽
春 光 先 到 门 前 柳 ， 新 岁 初 开 苑 内 花
春 光 一 片 连 天 碧 ， 笑 脸 千 张 映 日 红
春 光 永 照 文 明 国 ， 富 水 长 流 勤 俭 家
春 光 永 驻 军 人 府 ， 日 照 长 辉 烈 士 家
春 归 大 地 黄 牛 跃 ， 神 轾 人 间 紫 燕 飞
春 归 大 地 千 山 秀 ， 日 照 神 州 万 木 春
春 归 华 夏 风 云 壮 ， 日 照 神 州 气 象 雄
春 归 柳 梢 鸟 声 响 ， 花 放 梅 枝 生 气 浓
春 归 柳 巷 花 风 暖 ， 喜 上 屑 梢 福 气 多
春 归 门 第 三 阳 泰 ， 吉 庆 家 庭 万 事 昌
春 归 四 海 风 云 壮 ， 日 照 九 州 世 纪 新
春 归 禹 甸 风 光 美 ， 马 纵 山 河 气 势 雄
春 和 草 木 当 庭 秀 ， 时 泰 山 河 映 户 新
春 花 吐 艳 蛇 生 瑞 ， 芝 草 含 嫣 鹿 启 祥
春 花 吐 艳 香 千 里 ， 快 马 加 鞭 跃 九 州
春 花 消 息 红 梅 报 ， 芳 草 萌 芽 细 雨 催
春 晖 大 好 英 雄 健 ， 天 地 多 情 草 木 荣
春 回 大 地 百 花 放 ， 日 照 神 州 万 物 荣
春 回 大 地 百 花 艳 ， 喜 到 人 间 万 事 新
春 回 大 地 春 光 好 ， 喜 到 人 间 喜 气 盈
春 回 大 地 春 光 好 ， 福 满 人 间 福 气 浓
春 回 大 地 春 阳 暖 ， 国 至 新 元 国 运 昌
春 回 大 地 风 光 好 ， 福 满 神 州 气 象 新
春 回 大 地 风 光 好 ， 福 满 人 间 喜 事 多
春 回 大 地 花 满 路 ， 福 到 人 间 喜 满 门
春 回 大 地 花 千 树 ， 雨 润 神 州 果 满 枝
春 回 大 地 千 般 喜 ， 德 泽 民 心 百 业 昌
春 回 大 地 千 峰 秀 ， 日 暖 神 州 万 木 荣
春 回 大 地 千 山 秀 ， 福 降 人 间 万 年 青
春 回 大 地 千 山 秀 ， 福 到 人 间 万 象 新
春 回 大 地 山 河 丽 ， 民 步 小 康 岁 月 新
春 回 大 地 山 河 秀 ， 日 暖 神 州 气 象 新
春 回 大 地 诗 行 绿 ， 日 耀 长 天 画 卷 红
春 回 大 地 喜 迎 门 ， 福 至 人 间 福 满 堂
春 回 大 地 喜 盈 室 ， 福 降 人 间 笑 满 堂
春 回 大 地 羊 值 岁 ， 爱 洒 神 州 福 到 家
春 回 华 夏 风 云 壮 ， 日 照 神 州 四 化 新
春 回 黄 鹤 白 云 地 ， 日 暖 文 明 幸 福 家
春 回 西 部 花 烂 漫 ， 路 畅 高 原 业 辉 煌
春 节 立 春 春 满 面 ， 喜 鹊 报 喜 喜 盈 门
春 节 一 夜 桃 符 满 ， 德 居 四 邻 米 酒 香
春 节 迎 来 春 气 象 ， 龙 年 抖 擞 龙 精 神
春 节 乍 闻 春 有 喜 ， 虎 年 乐 见 虎 生 风
春 结 良 缘 花 正 好 ， 喜 逢 佳 节 月 同 圆
春 景 重 临 增 幸 福 ， 世 风 好 转 振 文 明
春 酒 一 杯 歌 两 制 ， 神 州 十 亿 盼 三 通
春 开 胜 纪 千 年 禧 ， 节 庆 良 辰 百 族 荣
春 开 新 局 百 花 灿 ， 国 展 宏 图 万 户 欢
春 开 壮 景 六 合 聚 ， 岁 启 宏 猷 万 象 新
春 来 处 处 绿 成 海 ， 花 放 枝 枝 红 到 楼
春 来 春 去 春 花 放 ， 喜 颂 喜 歌 喜 气 升
春 来 春 去 地 神 意 ， 云 卷 云 舒 天 使 然
春 来 芳 草 依 旧 绿 ， 时 到 梅 花 自 然 红
春 来 好 运 家 家 喜 ， 节 报 佳 音 日 日 新
春 来 华 夏 展 宏 图 ， 日 出 神 州 张 正 气
春 来 奇 花 红 映 日 ， 冬 去 芳 草 碧 连 天
春 来 日 暖 莺 声 脆 ， 腊 去 风 和 燕 语 喧
春 来 蛇 伏 藏 远 志 ， 节 至 马 驰 奔 小 康
春 来 四 海 九 州 喜 ， 福 到 千 门 万 户 荣
春 来 四 海 五 洲 绿 ， 财 到 千 家 万 户 红
春 来 桃 李 共 芬 芳 ， 堂 开 丽 日 金 莺 啭
春 来 天 赐 房 中 福 ， 喜 至 人 添 锦 上 花
春 来 喜 著 江 山 秀 ， 节 到 欢 吟 宇 宙 新
春 来 也 梅 花 吐 秀 ， 冬 去 矣 桂 子 生 香
春 来 也 鱼 龙 变 化 ， 时 至 矣 桃 李 芳 菲
春 兰 秋 菊 叶 共 艳 ， 夏 莲 冬 梅 花 添 锦
春 雷 巨 响 山 河 动 ， 月 夜 旋 风 草 木 飞
春 雷 声 声 传 喜 讯 ， 神 州 户 户 报 平 安
春 雷 一 震 八 方 动 ， 旭 日 初 升 百 业 兴
春 联 副 副 舒 民 意 ， 爆 竹 声 声 谢 党 恩
春 联 换 尽 千 家 旧 ， 爆 竹 催 开 万 象 新
春 联 句 句 写 新 意 ， 喜 炮 声 声 乐 小 康
春 联 迎 春 入 春 户 ， 喜 鹊 报 喜 盈 喜 门
春 联 字 字 含 春 意 ， 吉 响 声 声 报 吉 祥
春 临 百 福 民 家 乐 ， 天 赐 千 样 国 运 昌
春 临 大 地 百 花 放 ， 福 满 人 间 万 众 欢
春 临 大 地 百 花 艳 ， 节 到 人 间 万 象 新
春 临 柳 谷 莺 先 觉 ， 露 滴 松 枝 鹤 有 声
春 临 玉 树 新 枝 发 ， 日 映 华 堂 紫 燕 栖
春 临 玉 宇 繁 花 艳 ， 福 到 门 庭 喜 气 盈
春 露 含 嫣 泛 紫 气 ， 鲜 花 吐 馨 迎 朝 阳
春 露 秋 霜 连 广 宇 ， 羊 肠 鸟 道 变 通 途
春 满 山 川 莺 燕 舞 ， 国 迎 世 纪 虎 龙 腾
春 满 神 州 仓 廪 实 ， 珠 还 合 浦 海 天 宽
春 满 神 州 千 般 秀 ， 日 照 中 华 万 象 新
春 满 神 州 舒 画 卷 ， 羊 临 华 夏 入 诗 篇
春 满 神 州 苏 万 物 ， 文 昌 艺 苑 谱 千 篇
春 明 锦 树 舒 红 日 ， 露 浥 荆 花 映 紫 霞
春 明 燕 语 千 般 好 ， 日 丽 莺 歌 万 象 新
春 暖 花 繁 莺 闹 柳 ， 港 兴 澳 盛 雁 呼 台
春 暖 神 州 百 卉 艳 ， 官 清 大 地 万 民 安
春 泼 红 蓝 荣 大 地 ， 天 招 莺 燕 奋 长 空
春 铺 南 国 千 顷 绿 ， 旗 展 东 风 万 里 红
春 前 有 雨 花 开 早 ， 秋 后 无 霜 叶 落 迟
春 情 寄 语 千 条 柳 ， 世 纪 流 芳 万 卷 书
春 情 寄 语 千 条 柳 ， 快 马 加 鞭 万 里 程
春 染 瑶 山 铺 锦 绣 ， 龙 腾 碧 海 壮 辉 煌
春 日 春 风 春 光 美 ， 燕 飞 燕 舞 燕 语 新
春 日 春 风 春 浩 荡 ， 龙 年 龙 岁 龙 腾 飞
春 荣 大 地 花 荣 锦 ， 日 暖 神 州 政 暖 心
春 融 大 地 千 山 秀 ， 月 照 神 州 两 岸 明
春 融 丽 日 莺 声 脆 ， 翠 绕 华 门 燕 翅 香
春 入 春 门 春 不 老 ， 福 临 福 地 福 无 疆
春 入 门 庭 多 秀 色 ， 瑞 呈 宇 宙 有 光 辉
春 入 水 光 成 嫩 碧 ， 日 均 花 色 变 鲜 红
春 色 不 随 流 水 去 ， 花 香 时 送 好 风 来
春 色 临 门 杨 柳 绿 ， 雪 花 落 院 腊 梅 红
春 色 弄 池 鱼 翅 绿 ， 朝 晖 抹 户 燕 头 红
春 色 无 边 称 禹 甸 ， 世 风 有 道 胜 尧 天
春 色 无 边 弥 禹 甸 ， 世 风 有 道 胜 尧 天
春 色 艳 冶 发 芳 草 ， 韶 花 鲜 妍 动 绿 波
春 深 碧 海 腾 龙 甲 ， 花 满 瑶 池 起 凤 毛
春 舒 丽 日 山 河 秀 ， 歌 绕 华 门 世 纪 新
春 水 澄 明 流 日 月 ， 阳 光 灿 烂 照 前 程
春 笋 萌 动 参 天 志 ， 人 民 满 怀 建 国 情
春 天 点 点 芭 蕉 雨 ， 马 步 声 声 杨 柳 风
春 天 故 事 群 声 唱 ， 特 色 中 华 众 手 描
春 涂 杏 蕊 花 皆 笑 ， 雨 润 松 针 叶 尽 娇
春 夏 秋 冬 春 为 首 ， 梅 桃 李 杏 梅 占 先
春 夏 秋 冬 四 季 乐 ， 祥 和 福 寿 合 家 欢
春 夏 秋 冬 走 红 运 ， 东 西 南 北 广 进 财
春 晓 寅 回 人 起 舞 ， 岁 祯 虎 啸 物 昭 苏
春 信 方 传 南 国 草 ， 东 风 又 染 北 江 梅
春 信 千 家 传 紫 燕 ， 山 歌 一 曲 动 银 锄
春 艳 神 州 诗 万 卷 ， 人 逢 新 岁 酒 千 杯
春 阳 送 暖 芳 菲 地 ， 骏 马 奔 驰 锦 绣 程
春 阳 艳 丽 山 河 秀 ， 国 运 兴 隆 日 月 新
春 意 盎 然 龙 起 舞 ， 惠 风 和 畅 马 腾 奔
春 意 盎 然 蛇 起 舞 ， 民 情 振 奋 燕 翻 飞
春 意 千 家 飞 紫 燕 ， 晓 音 万 里 听 金 鸡
春 盈 大 地 群 芳 艳 ， 福 满 人 间 举 国 欢
春 盈 四 海 风 光 美 ， 花 漫 九 州 景 色 娇
春 盈 四 海 家 家 喜 ， 喜 满 九 州 处 处 春
春 盈 四 海 千 家 乐 ， 花 漫 九 州 万 里 娇
春 盈 四 海 千 山 绿 ， 花 漫 九 州 万 里 红
春 有 笑 颜 春 不 老 ， 岁 无 忧 虑 岁 常 新
春 雨 春 阳 滋 草 木 ， 和 风 和 气 暖 门 庭
春 雨 多 情 绿 大 地 ， 金 龙 展 志 壮 神 州
春 雨 绵 绵 苏 万 物 ， 牛 歌 阵 阵 乐 千 家
春 雨 染 成 千 里 绿 ， 东 风 吹 得 百 花 红
春 雨 如 酥 开 梅 蕊 ， 繁 花 似 锦 染 红 霞
春 雨 一 篇 苏 子 赋 ， 秋 烟 半 壁 米 家 山
春 雨 知 时 滋 万 物 ， 紫 阳 有 意 暖 千 家
春 寓 枝 头 歌 唤 马 ， 马 驰 大 道 喜 迎 春
春 运 洽 融 天 日 永 ， 阳 和 发 育 物 华 新
春 宅 垂 柳 春 永 驻 ， 福 地 过 霞 福 长 留
春 至 百 花 香 满 地 ， 节 来 万 户 喜 盈 门
春 至 阳 回 千 顷 绿 ， 时 来 运 转 万 象 新
春 种 满 田 皆 碧 玉 ， 秋 收 遍 野 尽 黄 金
春 自 海 南 工 厂 起 ， 喜 从 江 北 牧 场 腾
春 自 天 涯 苏 万 物 ， 福 从 海 角 降 千 家
辞 旧 灵 鸡 歌 日 丽 ， 迎 新 瑞 犬 报 年 丰
辞 旧 岁 决 心 除 旧 ， 迎 新 年 大 胆 革 新
辞 旧 岁 破 除 旧 俗 ， 迎 新 春 树 立 新 风
辞 旧 迎 新 除 硕 鼠 ， 富 民 强 国 效 勤 牛
辞 旧 迎 新 跨 世 纪 ， 轻 歌 曼 舞 庆 升 华
辞 年 喜 饮 三 蛇 酒 ， 贺 岁 争 描 八 骏 图
辞 鼠 修 仓 迎 稻 熟 ， 催 牛 耙 地 促 年 丰
辞 岁 红 梅 开 五 瓣 ， 迎 春 新 俗 倡 三 风
辞 戊 辰 金 龙 述 职 ， 迎 已 巳 银 蛇 报 春
辞 祥 骏 马 恋 丰 岁 ， 献 瑞 灵 羊 贺 吉 年
此 日 人 同 昨 日 好 ， 今 年 花 胜 去 年 红
从 政 当 思 焦 裕 禄 ， 为 民 应 效 孔 繁 森
催 马 唤 羊 逢 盛 世 ， 叱 云 沐 雨 览 新 春
翠 柏 苍 松 皆 旧 貌 ， 红 墙 碧 瓦 尽 新 楼
翠 柏 苍 松 兆 福 寿 ， 金 樽 檀 板 庆 新 春
翠 柳 迎 春 千 里 绿 ， 黄 牛 耕 地 万 山 金
翠 鸟 争 鸣 春 意 闹 ， 红 梅 怒 放 喜 讯 传
翠 竹 千 支 歌 盛 世 ， 红 梅 万 点 报 新 春
翠 竹 摇 风 鸣 彩 凤 ， 红 梅 映 日 笑 春 莺
村 村 喜 结 丰 收 果 ， 户 户 欣 开 幸 福 花
打 假 保 真 兴 市 场 ， 倡 廉 反 腐 得 民 心
大 胆 文 章 豪 放 笔 ， 达 观 世 事 坦 诚 心
大 道 扬 鞭 驰 骏 马 ， 高 天 阔 地 展 雄 才
大 地 春 风 温 我 宅 ， 中 天 日 丽 到 吾 家
大 地 春 光 红 艳 艳 ， 神 州 佳 节 乐 陶 陶
大 地 春 光 红 艳 艳 ， 神 州 大 地 乐 陶 陶
大 地 春 光 花 竞 秀 ， 神 州 瑞 霭 物 呈 样
大 地 春 光 皆 锦 绣 ， 满 庭 花 气 渐 氤 氲
大 地 春 回 春 意 闹 ， 人 间 喜 至 喜 心 开
大 地 春 回 多 锦 绣 ， 江 山 雪 后 更 妖 娆
大 地 春 回 花 竞 放 ， 新 天 日 出 鸟 争 鸣
大 地 风 和 山 染 翠 ， 蓝 田 日 暖 玉 生 烟
